Plot,Repeat,A_sat,gs_sat,ci_sat,iWUE_sat
1163,3,25.49063836,0.125016119,49.79516157,203.8988144
1164,1,18.93513106,0.087125531,30.65600255,217.3316004
1164,2,35.89561458,0.174905753,43.04508084,205.2283242
1164,3,29.57837309,0.133347817,20.48648505,221.8137036
1165,1,25.27051928,0.137895594,82.3792116,183.2583516
1165,2,22.30100068,0.114174575,65.14466341,195.3237022
1165,3,21.45439958,0.141675667,134.4612249,151.4331996
1166,1,23.65448427,0.13411888,94.34657802,176.3695332
1166,2,16.23843682,0.103344686,129.3991819,157.1289004
1166,2,33.41237287,0.375321106,230.3185856,89.0234318
1166,3,12.29664415,0.066969732,89.83463646,183.6149521
1167,1,30.52140405,0.134672352,11.11852615,226.6345221
1167,2,40.37449289,0.214823207,66.49929482,187.9428829
1167,3,39.32298303,0.193530377,42.83178725,203.1876527
1168,1,17.65541743,0.093413255,80.18880023,189.0033415
1168,1,31.28121518,0.150882427,41.99023978,207.3217929
1168,2,29.35497112,0.139942118,39.19006452,209.765091
1168,3,24.91324695,0.140361001,93.12161323,177.4940817
1169,1,26.16764484,0.14301956,82.80199727,182.9654964
1169,2,18.50269449,0.109373178,108.0250833,169.17031
1169,3,31.83467658,0.176153957,80.67054496,180.7207576
1170,1,10.77794543,0.049232641,35.78873871,218.9186922
1170,2,32.97715258,0.152596166,26.63066338,216.1073465
1170,3,12.91772093,0.071065609,93.98653197,181.7717628
1171,1,39.10877881,0.180664308,23.19397118,216.4720818
1171,2,37.53643318,0.174003833,24.20439251,215.7218754
1171,3,32.53397655,0.170219281,65.97792144,191.1297967
1172,1,32.60613783,0.166000202,57.71196276,196.4222786
1172,2,24.49640477,0.121846299,55.95001177,201.0434861
1172,3,30.70009745,0.156279626,58.6233152,196.4433772
1173,1,25.31951029,0.139136983,83.94247236,181.9754153
1173,2,25.68953887,0.1561096,113.3875852,164.5609168
1173,3,21.63956353,0.146665053,143.5591468,147.5441019
1173,3,23.65631745,0.128105661,82.51599656,184.6625455
1174,1,15.81352665,0.100125759,129.4869844,157.9366477
1174,2,43.73155025,0.276457052,112.6563124,158.1856925
1174,2,25.56147274,0.12688939,53.06211777,201.4468888
1175,1,25.68741737,0.112169622,10.70986197,229.0051174
1175,2,29.60508368,0.142275713,41.7314247,208.0824832
1175,3,28.95406287,0.124980679,5.577869079,231.6683108
1176,1,44.1374593,0.194962022,4.378091082,226.3900372
1176,2,40.54298132,0.18992315,27.01548558,213.4704554
1176,3,33.85331903,0.170129138,53.59136065,198.9860144
1177,1,17.12125997,0.089271166,74.83460329,191.7893621
1177,2,14.79189408,0.067801452,33.72574998,218.1648563
1177,3,17.17470639,0.076018651,20.7264075,225.9275344
1178,1,34.95462379,0.193667344,80.60909413,180.4879594
1178,1,19.04111107,0.085438546,24.4323208,222.863239
1178,2,16.44482195,0.076527313,39.48465238,214.8882701
1178,3,31.88974176,0.156661152,47.06932967,203.5587081
1179,1,37.00138979,0.218127174,96.08945143,169.6321883
1179,3,17.55147956,0.095522799,87.84669842,183.7412615
1180,2,15.98324854,0.078939557,58.46272895,202.4745147
1180,3,34.71000199,0.179322087,60.65979989,193.5623351
1181,2,11.47718419,0.050449919,21.85112805,227.4965817
1181,3,19.78082169,0.094106866,43.31541701,210.1953086
1182,1,27.24851101,0.149510293,83.0904675,182.2517403
1182,2,17.16243313,0.080647441,41.41554352,212.8081542
1182,3,21.45669588,0.133245071,120.8256615,161.0318174
1183,1,34.88969464,0.232550636,129.8593144,150.0305278
1183,2,30.17313915,0.174948278,96.73951854,172.4689119
1183,3,37.47271874,0.237876572,116.2734407,157.5300939
1184,2,10.06669475,0.063927076,132.5057573,157.4715346
1184,3,17.08683779,0.213704435,250.9159949,79.95546646
1185,2,29.86394168,0.144973594,44.74422068,205.995733
1185,3,16.40641757,0.076742448,40.69913172,213.7854356
1186,2,15.10820333,0.067515093,25.80529175,223.775198
1186,3,24.21963076,0.116523503,46.46703592,207.8518933
1187,3,15.42495954,0.079068143,70.70615091,195.0843793
1188,1,35.06890449,0.152556358,3.760458409,229.875076
1188,2,33.73898308,0.162796036,40.07974005,207.2469568
1188,3,16.780762,0.089208862,81.75625336,188.1064469
1189,1,28.42730574,0.158536346,86.84108525,179.3109688
1189,3,20.90988007,0.103315956,55.36554178,202.3877138
1190,2,12.77222632,0.06799945,85.86771409,187.8283778
1190,3,19.69938384,0.099165974,63.19177349,198.6506362
1191,1,39.99789067,0.227881648,86.30925002,175.5204558
1191,2,37.91641212,0.202365645,69.54489288,187.3658548
1191,3,32.32104578,0.161025863,51.75316,200.7195933
1192,3,23.64523641,0.185858808,176.2663118,127.2215006
1193,1,33.86745281,0.186065042,81.0679108,182.0194294
1193,2,34.30921571,0.16492212,39.37203955,208.0328327
1194,1,13.25515861,0.207432563,281.0097373,63.90105019
1194,2,19.26743251,0.097930217,65.44072709,196.7465524
1194,3,27.53377294,0.120453956,10.47775032,228.5833842
1195,3,25.60950301,0.115085122,20.89071205,222.5266181
1197,1,14.39802501,0.068465634,47.35445039,210.2956503
1197,2,22.29670237,0.107121625,46.12270824,208.1438019
1197,3,26.52912996,0.158408307,107.4859681,167.4730986
1198,1,26.46926839,0.162351109,115.9276348,163.0371884
1198,2,33.09918372,0.205490563,115.5175101,161.0739843
1198,3,31.89874092,0.179570326,89.36861867,177.639266
1199,1,32.88581653,0.195445578,103.164178,168.260735
1199,2,20.09625103,0.117126857,105.3077888,171.5767971
1199,3,28.3706232,0.156298865,85.02914195,181.5152217
1200,1,14.90626297,0.095568353,133.3602254,155.9748864
1200,2,38.21513123,0.194858033,54.14124617,196.1178124
1200,3,32.54185724,0.162894612,52.35189547,199.772459
1201,1,30.42013791,0.162994389,74.53575721,186.6330375
1201,2,21.64602415,0.144629374,137.7342573,149.6654762
1201,3,17.13296593,0.100295954,108.2333221,170.824098
1203,1,27.42748638,0.149793462,82.64408313,183.1020264
1203,2,29.71510342,0.168073395,92.21252881,176.7983767
1203,3,33.74366918,0.202058053,105.1902699,166.9998726
1204,1,19.59655128,0.101545499,71.05189337,192.9829632
1204,2,39.16397142,0.221316617,84.23066517,176.9590192
1204,3,33.92163252,0.171863645,54.66840658,197.3752654
1205,1,24.62172859,0.128663715,71.223783,191.3649749
1206,1,19.73772303,0.137416733,149.7846321,143.6340578
1206,2,25.70755972,0.120412479,35.39937545,213.4958092
1206,3,27.22726578,0.149017507,83.40873708,182.7118592
1207,1,32.60862621,0.161772256,50.25140871,201.5711906
1207,2,25.36898955,0.142775091,92.58388417,177.684982
1207,3,23.11792613,0.135523302,105.0819165,170.5826662
1208,1,25.73335673,0.152188168,105.6092271,169.0890758
1208,2,32.96031036,0.166533981,55.55649407,197.9194288
1208,3,31.043086,0.205052533,131.3755347,151.3908927
1209,1,23.01118657,0.135161869,104.7945233,170.2491001
1209,2,25.38485008,0.114426473,21.76024263,221.8442069
1209,3,22.93939422,0.124317165,82.63097496,184.5231441
1210,2,23.16304336,0.114111148,53.29870085,202.9866826
1211,1,10.12857959,0.058821667,109.7542412,172.1913041
1211,3,8.978985599,0.052160764,109.9282807,172.140609
1212,1,38.02726553,0.174344828,20.10010979,218.1152493
1212,2,19.50975374,0.106012084,86.62400905,184.0333001
1212,3,26.98839876,0.13085032,44.45650319,206.2539765
1213,3,34.12726388,0.147840616,3.665344353,230.8382152
1214,1,21.26358329,0.098410672,34.49487843,216.0698914
1214,2,28.22898383,0.138015544,48.04198543,204.5348157
1214,3,28.08371159,0.129956803,29.83542181,216.1003573
1215,1,47.17607476,0.242322906,51.82688055,194.6826886
1215,2,44.92512613,0.238699386,63.23816228,188.2079668
1215,3,23.235298,0.110626545,42.75860352,210.0336581
1216,1,20.10996871,0.102572346,66.61592154,196.0564374
1216,2,24.83436186,0.12812143,67.25873031,193.8345667
1216,3,17.40848971,0.105795629,118.1711416,164.5482884
1217,1,21.04116696,0.099104507,38.0487946,212.3129165
1217,2,43.60315311,0.244270944,78.55026855,178.5032328
1217,3,28.22315888,0.136926343,44.66393945,206.1192781
1218,1,34.25762253,0.15605567,21.04174537,219.5218065
1218,2,33.42232838,0.148361171,12.27879752,225.2767903
1218,3,28.19449931,0.15305252,81.37435543,184.2145383
1219,1,5.78275658,0.039167012,147.939666,147.6435474
1219,2,4.423456979,0.035291344,186.6095505,125.3411326
1219,3,13.36587352,0.059819673,26.61573101,223.4360844
1220,1,8.266038862,0.0540795,139.4712371,152.8497651
1220,2,12.76485667,0.059759582,42.60673144,213.6035122
1220,3,14.85354248,0.087074635,106.3078083,170.5840347
1222,1,26.11013719,0.124888947,40.62139778,209.0668383
1222,2,30.05984937,0.152321633,56.2988309,197.3445842
1222,3,20.44440738,0.12946598,124.2685173,157.9133562
1223,1,27.83709377,0.145739489,70.34516077,191.0058422
1223,2,30.86862925,0.175098557,91.4779954,176.2928823
1223,3,21.71132292,0.11307304,72.64291367,192.0114901
1224,1,27.84806012,0.171789965,114.6686094,162.1052784
1224,2,24.87365959,0.140681551,92.8609771,176.808256
1225,2,30.10442359,0.137246257,22.89091836,219.3460444
1225,3,39.38046331,0.212611781,71.32100651,185.2223948
1226,1,23.82490559,0.112273741,38.61804327,212.2037204
1226,2,27.01384564,0.147725056,83.2015767,182.8656985
1226,3,23.3835114,0.121802683,70.68230808,191.9786241
1227,1,23.77679121,0.127529412,78.42230569,186.4416274
1227,2,20.31414021,0.107245444,76.85500958,189.4172794
1227,3,26.02002172,0.128671369,52.18076811,202.2207583
1228,1,21.34082008,0.129371783,115.1484995,164.9573001
1228,2,20.12483997,0.092149096,30.83305689,218.3943295
1228,3,19.27956097,0.097075111,62.92951497,198.6045723
1229,1,6.278191853,0.046184843,169.736146,135.9361969
1229,2,10.7481535,0.068398447,134.6972159,157.1403141
1229,3,4.633400428,0.170745784,343.8064366,27.13625091
1230,1,25.68770142,0.112845091,13.96671517,227.6368535
1230,3,33.13965832,0.150669506,21.10092867,219.9493401
1231,1,18.22859387,0.090727759,58.8670714,200.9152894
1231,2,22.3172466,0.116574008,70.94158438,191.4427321
1231,3,19.04081729,0.093572996,54.24993071,203.4862429
1232,1,35.21357354,0.239230875,134.6761316,147.1949369
1232,2,25.08859024,0.151382312,111.5048523,165.7299982
1232,3,20.8187568,0.151230737,159.006267,137.6622058
1233,1,31.23116866,0.135230821,4.862076101,230.9471194
1233,2,38.21578468,0.200186514,64.36067419,190.9008954
1233,3,24.89096485,0.15152802,113.7287644,164.2664161
1234,3,11.68161042,0.079655117,149.3025489,146.6523539
1235,1,28.4231073,0.133428697,34.09918855,213.0209455
1235,2,37.01900051,0.191631531,61.22677689,193.1780238
1235,3,33.06477529,0.160326472,41.98087646,206.2340357
1236,1,38.56475417,0.212520265,78.51836988,181.4638907
1236,2,41.07714063,0.23641709,89.1048745,173.7486097
1236,3,28.91300599,0.124424175,3.757324764,232.3745047
1236,3,32.33631735,0.157873025,45.01382448,204.8248421
1237,1,37.38743679,0.204307907,77.32695635,182.9955453
1237,2,33.65409743,0.192578308,92.48307745,174.7553907
1237,3,33.15700373,0.161749973,44.81509883,204.9892386
1238,1,31.22619989,0.161476725,65.41121768,193.3789518
1238,2,22.09280159,0.129900109,106.1590178,170.0753115
1239,1,30.79198788,0.193974085,119.3843856,158.7427927
1239,2,27.41125279,0.11830019,5.638888416,231.7092888
1239,3,25.12673007,0.140203764,90.76794813,179.2158023
1240,1,33.87431536,0.183205634,75.09005485,184.8977822
1240,2,28.31475207,0.19425102,140.4022351,145.7637237
1240,3,13.86710562,0.068066716,57.76165667,203.7281424
1241,1,32.11449152,0.165707111,62.2561148,193.8027366
1241,1,41.22402659,0.242171538,94.24789091,170.2265551
1241,3,11.36579011,0.064034773,98.79784387,177.4940321
1242,1,29.17711872,0.132503291,23.32339933,220.1992002
1242,3,21.36283536,0.103728516,51.24435649,205.9494937
1243,1,43.49916462,0.242896351,79.65231081,179.085295
1243,3,37.62419513,0.1695975,14.77609796,221.8440433
1244,1,22.88974547,0.125260655,86.41997207,182.7369131
1244,2,21.45243665,0.108534137,63.18476428,197.6561214
1244,3,26.23012394,0.13423297,64.08464767,195.4074615
1245,1,33.90183229,0.173080517,58.51554697,195.873186
1245,2,34.17518887,0.15490152,19.54626346,220.6252644
1245,2,25.07470063,0.109818669,12.94204752,228.3282147
1245,3,36.34316693,0.168248582,25.59264586,216.0087563
1246,1,33.93757146,0.223264568,128.6177198,152.0060783
1246,2,29.21015182,0.172162903,102.5822308,169.6657723
1246,3,14.60015254,0.197937959,121.6910776,73.76125626
1247,1,31.46227827,0.182785363,97.82439525,172.1269023
1247,2,23.33028536,0.112952992,47.31568851,206.5486259
1247,3,27.57742059,0.135362303,48.96804066,203.7304327
1248,1,30.25795798,0.157279867,66.36610459,192.3829062
1248,2,21.99284713,0.100136474,28.89520932,219.6287358
1248,3,33.81603559,0.170159087,53.19681242,198.7318816
1249,1,18.57056204,0.091906007,57.9604467,202.0603725
1249,2,18.280911,0.078034968,6.358286779,234.2656317
1249,3,27.19680576,0.147134226,78.79544554,184.8435026
1250,1,28.41092174,0.142219768,55.8676623,199.76774
1250,1,23.94330933,0.150679876,120.833207,158.9018385
1250,2,34.08713806,0.193010792,86.74927211,176.6074203
1250,3,31.32261556,0.171911398,81.42554876,182.2020869
1251,1,30.49824462,0.168763163,84.33231683,180.716242
1251,2,15.57472254,0.073469787,43.97220395,211.9881263
1251,3,18.80183922,0.094720781,62.88081943,198.4975102
1252,1,31.95235618,0.153412427,39.88808898,208.2774957
1252,2,37.16976393,0.20060396,73.91569421,185.2892832
1252,3,29.84280165,0.178478906,105.6085346,167.2063237
1253,1,25.30706689,0.14884771,102.7693905,170.0198607
1253,2,23.60527047,0.119793109,61.58378588,197.0503196
1253,3,23.26128638,0.131421928,92.69984641,176.996996
1254,1,11.56743993,0.070810355,118.9518901,163.3580284
1254,2,5.929659543,0.063366126,238.5350563,93.57775113
1254,3,12.48873442,0.081238616,139.9636594,153.7290398
1255,1,19.72468016,0.092433413,39.31801041,213.3933987
1255,2,28.5546955,0.166339875,101.0470757,171.6647644
1256,1,39.18633696,0.180831705,22.10794314,216.7005892
1256,2,22.40901311,0.190152796,189.1659267,117.8474027
1256,3,25.36784851,0.153807242,112.1804188,164.9327308
1257,1,28.82000298,0.160643893,86.82082159,179.4030415
1257,2,32.15132769,0.159282089,49.12922744,201.8514948
1257,3,18.80528271,0.080114553,4.844897533,234.7299221
1258,1,23.33514655,0.15686389,139.1000047,148.7604733
1258,2,20.44871295,0.121097516,108.182729,168.8615394
1258,3,19.18133724,0.141032613,162.4758021,136.0063947
1259,1,18.70243043,0.092824118,59.71063769,201.4824475
1259,2,28.39633208,0.143438564,59.35788869,197.9686028
1260,1,36.69639209,0.173109499,31.08932942,211.9837001
1260,2,33.43959407,0.166130591,50.08236686,201.2849879
1260,3,19.18472135,0.094441366,55.34348759,203.1389658
1261,1,15.10296082,0.103385819,148.710643,146.0834859
1261,2,20.25440418,0.104100581,66.82891088,194.5657164
1261,3,7.559886338,0.06972924,212.3251371,108.4177364
1262,1,25.72504511,0.112961024,12.18411197,227.7338157
1262,2,31.8603404,0.187410165,100.0620666,170.0032677
1262,3,33.47167751,0.194813141,96.83392264,171.8142697
1263,1,23.49626289,0.114351793,49.34509781,205.4734987
1263,2,25.03524857,0.118648121,39.12251706,211.0041721
1263,3,35.08030651,0.22079771,114.8611868,158.8798478
1264,1,26.38879158,0.142950538,81.04507505,184.6008552
1264,2,35.12524143,0.164696333,30.20060335,213.2727599
1264,3,40.27882777,0.222867011,77.92282339,180.7303269
1265,1,34.93800713,0.204253849,97.63880737,171.0518911
1265,2,34.10158214,0.215783518,118.2579895,158.0360838
1265,3,31.21847001,0.176101851,89.36366156,177.2750821
1266,1,20.61340667,0.10115449,54.9680895,203.7814308
1266,2,16.94868114,0.087706045,72.88992937,193.2441606
1267,1,27.80961188,0.132327204,40.33490863,210.157935
1267,2,30.12094855,0.152460294,58.39283458,197.5658558
1267,3,36.7525225,0.242609737,127.7418511,151.4882416
1268,1,32.58254409,0.160636701,48.98257169,202.8337476
1268,2,39.17793825,0.212157739,73.96173692,184.6641956
1268,3,35.03037052,0.225905685,123.3659326,155.0663521
1269,1,35.50044128,0.211236879,100.3150653,168.0598646
1269,2,37.24489534,0.1965488,65.40008866,189.4943915
1269,3,25.83681033,0.120842856,33.38613367,213.8050285
1270,1,28.74910436,0.161912186,90.89191928,177.5598556
1270,2,18.55509206,0.106335635,101.6709088,174.4955215
1270,3,27.42496282,0.133699646,47.82559799,205.1236764
1271,1,12.19503505,0.055676799,34.8829031,219.0326179
1271,2,23.28225394,0.125016044,80.33763636,186.2341274
1271,3,23.76821352,0.115479262,48.46063865,205.8223543
1272,1,12.48660059,0.063851381,71.61025439,195.5572512
1272,2,21.76173072,0.106138245,50.12820405,205.0319443
1272,3,26.13401325,0.135257848,66.07765486,193.2162433
1273,1,28.77838571,0.162166201,90.08090419,177.4622914
1273,2,29.05530524,0.217390309,161.0912663,133.6550161
1273,3,32.12973116,0.149954185,31.50654822,214.2636503
1274,2,31.98373154,0.159159637,51.50992452,200.9537849
1274,3,35.48119372,0.199660468,86.13350516,177.7076559
1275,1,39.83551787,0.204998705,57.65629093,194.3208269
1275,2,19.39768677,0.107973886,93.35463213,179.6516501
1275,3,33.80394195,0.178351794,69.13477685,189.5351942
1276,1,20.87197236,0.099932412,46.05269319,208.860888
1276,2,17.23593381,0.076333573,20.8950016,225.7975519
1276,3,11.36239843,0.067921699,117.976458,167.2867215
1277,1,19.89607755,0.097339682,53.83399446,204.3984235
1277,3,34.74856486,0.168197464,39.70268156,206.5938697
1278,1,41.18879917,0.244921952,96.58424445,168.1711208
1278,2,28.81732616,0.182759553,120.9147145,157.6789047
1278,3,42.92059306,0.231398518,67.90088954,185.4834401
1279,1,26.86639395,0.149777306,89.90346565,179.3755984
1279,2,34.59406794,0.186599361,74.95071634,185.3922099
1279,3,38.0832653,0.245144757,121.1123078,155.3501112
1280,1,25.45086278,0.158807492,119.9896411,160.2623554
1280,2,23.39049942,0.106932648,28.52317872,218.7404861
1280,3,22.94418226,0.105731251,33.08232019,217.0047366
1281,1,20.39139184,0.09692227,41.28122947,210.3891278
1281,2,30.989714,0.183992143,100.8122598,168.4295506
1281,2,33.57288357,0.171174586,56.13944735,196.132407
1282,1,28.80962875,0.158604009,84.60234073,181.6450224
1282,2,33.19227524,0.164655331,50.18116007,201.5863986
1283,1,43.06452544,0.242049064,81.51935973,177.9165133
1283,2,34.38034844,0.159939135,26.38925305,214.9589492
1283,3,38.8981519,0.22793662,95.15713504,170.6533682
1284,1,27.77233976,0.121960478,12.63706247,227.7158975
1284,2,34.9313386,0.207882928,102.3628602,168.0337053
1285,1,32.54771248,0.181017293,83.27741085,179.8044368
1285,2,21.36751491,0.119978564,93.6338931,178.0944374
1285,3,27.51721122,0.140229002,60.88654758,196.2305289
1286,1,35.5456896,0.217931521,110.1136356,163.1048568
1286,2,36.45704499,0.203591562,83.69320095,179.0695286
1286,3,34.84145636,0.241155735,139.682905,144.4769969
1287,2,22.04308323,0.114572414,71.45203747,192.3943333
1287,3,18.02054589,0.094776928,77.48292637,190.1364203
1288,1,32.63479414,0.153312839,33.21261079,212.8640646
1288,2,31.57411839,0.150341368,37.73724633,210.0161707
1288,3,7.090078272,0.055088712,182.2235558,128.7029226
1289,1,32.9887664,0.309710764,202.6345812,106.5147559
1289,2,23.65685862,0.136603835,99.10418613,173.1785834
1289,3,15.61150216,0.076986876,57.11984898,202.7813428
1290,1,14.92308065,0.066122939,22.71452839,225.6868945
1290,2,10.45089154,0.044849752,13.14621543,233.0200502
1291,1,11.53335299,0.053848769,43.44584082,214.1804398
1291,2,14.82818556,0.084996784,102.8960014,174.455842
1291,3,4.857469046,0.021952516,33.67754552,221.2716299
1292,1,25.99920627,0.121824948,36.02173778,213.4144668
1292,3,31.32781666,0.167562043,74.33746602,186.962489
1293,1,21.8398595,0.129800488,110.1615592,168.2571449
1293,2,6.454283036,0.066583824,234.2456655,96.93470002
1294,1,32.66187244,0.176144271,76.66395492,185.4268226
1294,2,31.35440426,0.17972366,93.23418027,174.4589678
1294,3,27.94395338,0.142173626,61.51481312,196.5480817
1295,1,29.09196306,0.132996184,25.88061303,218.74284
1295,2,40.7375123,0.219399649,70.44696322,185.6771994
1295,3,22.66499361,0.120207483,76.68298186,188.5489411
1296,1,19.89910894,0.09739814,53.51463286,204.3068678
1296,2,22.4108185,0.112960394,62.82269642,198.395364
1296,3,17.7942772,0.089498351,63.49533301,198.8224039
1297,1,41.71712964,0.20657121,43.3589382,201.9503572
1297,2,32.37726661,0.148277835,24.41717076,218.355404
1297,3,36.21054794,0.166061915,21.41109987,218.0545008
1298,1,27.39871038,0.142985296,67.18344667,191.619076
1298,2,23.03108093,0.142353771,116.9198424,161.7876415
1298,3,22.88560295,0.117773197,66.21878377,194.3192811
1299,1,15.10222262,0.085319863,100.190149,177.0071134
1299,2,32.09947011,0.15587954,43.76751741,205.9248453
1300,1,32.91710284,0.263366967,172.2333143,124.9856929
1300,2,28.47181555,0.190021325,134.9379624,149.8348436
1300,3,30.61988606,0.2390318,167.9873996,128.0996338
1301,1,1.492464399,0.007416284,69.99261828,201.2415397
1301,3,3.726417943,0.025772925,159.151388,144.5865338
1302,1,0.633045369,0.018673818,332.9713581,33.9001567
1304,1,38.05826076,0.219688145,90.60846761,173.2376629
1304,2,25.1921152,0.131897554,71.01733376,190.9975913
1304,3,42.66235071,0.2399117,81.51959991,177.8252193
1305,1,17.489633,0.080002172,31.49152175,218.6144777
1305,2,24.0150649,0.136677292,94.58352511,175.7063268
1305,3,11.13849823,0.050318175,31.72082013,221.361331
1306,1,11.00574178,0.067752102,113.7933959,162.4413325
1306,2,27.19380701,0.129318064,38.1589612,210.2862204
1306,3,16.64053707,0.085409258,68.48848095,194.8329421
1307,1,23.2972467,0.140877662,113.6690171,165.3721841
1307,3,33.0226935,0.18018667,79.91505838,183.2693482
1308,1,27.45698183,0.119979766,10.85431947,228.8467684
1308,2,33.82131139,0.177037137,65.97562062,191.0407723
1308,3,38.77371765,0.261834362,130.3024439,148.0849091
1309,1,34.72555147,0.178415866,58.21646138,194.6326421
1309,3,16.47240247,0.076648108,39.10299607,214.909448
1310,1,28.384061,0.133669839,35.42498895,212.3445441
1310,2,28.15034457,0.151045042,77.54156565,186.3705303
1310,3,25.65323259,0.138022911,79.55523041,185.8621324
1311,1,41.13689749,0.217860825,64.72517719,188.8219117
1311,2,2.824522776,0.246323389,11.44344081,11.46672586
1311,3,33.67504094,0.190252245,89.420111,177.0020689
1312,1,11.89850787,0.049545531,1.868649089,240.1529975
1312,2,16.17524795,0.127430524,178.9610131,126.9338578
1313,1,29.31170909,0.160443567,81.63887717,182.6917072
1313,2,26.70027261,0.160020169,108.8777818,166.8556703
1313,3,5.65006239,0.027947735,66.15402204,202.1653092
1314,1,34.21586065,0.17352825,55.77536068,197.1774663
1314,2,42.55222438,0.23532907,77.38351294,180.8200933
1314,3,40.22609236,0.209408255,60.22210706,192.0941104
1315,1,33.98031269,0.152884066,16.20311936,222.2619641
1315,3,39.4139997,0.211932049,71.42214582,185.974702
1316,3,20.95098489,0.121411699,101.3244736,172.5615004
1317,1,28.44452239,0.126483898,17.10155175,224.8865099
1317,3,10.48833793,0.055674601,86.35392114,188.3864056
1319,1,23.92769898,0.126077529,74.81841638,189.7855956
1319,2,12.19467961,0.091484962,171.7980328,133.2970946
1319,3,13.1198882,0.10139248,178.6167883,129.3970541
1320,1,28.30913572,0.153719673,80.43693291,184.1607849
1320,2,27.35600831,0.121481299,17.39258501,225.1869918
1320,3,26.75057154,0.156098344,101.5119926,171.3699896
2001,1,32.30214426,0.190392053,99.10620148,169.6612006
2001,1,29.25078531,0.156846077,75.4178426,186.4935735
2001,3,31.94448223,0.19693747,109.387492,162.2062182
2002,1,37.32647041,0.172381272,24.55132632,216.5343721
2002,2,33.85455536,0.189645676,85.27544619,178.5147764
2002,3,30.92983577,0.168129732,77.74557279,183.964106
2003,1,24.43603013,0.148182814,113.7460288,164.9046164
2003,2,18.60888904,0.133907255,158.3492632,138.9684904
2003,3,17.34390998,0.086146197,59.6710636,201.3311155
2004,1,22.73064181,0.131131496,100.588708,173.3423505
