"Year","Accession","PAR_1800","PAR_1100","PAR_500","PAR_300","PAR_150","PAR_50"
"BLUP22&23","SSA_00001",30.6388378961462,27.6989090586274,19.5174653377071,12.6334518869554,5.59387721822254,-0.189873194117646
"BLUP22&23","SSA_00003",25.5565674573125,22.9644701404032,16.3900049341063,11.3332364521943,5.06667387813754,-0.189873194117646
"BLUP22&23","SSA_00004",32.3999781097106,29.5658681721425,20.6312829221666,13.0460604595285,5.2337919216683,-0.189873194117646
"BLUP22&23","SSA_00005",30.3465957702045,27.6463995515894,19.8419488460337,12.9805052095181,5.52402233894545,-0.189873194117646
"BLUP22&23","SSA_00006",20.0748578925317,17.6113972811488,12.4796539978513,9.50667771704754,5.08254849826021,-0.189873194117646
"BLUP22&23","SSA_00007",25.58802964028,22.9245831110186,15.6825989520933,10.339889565896,4.75457928324163,-0.189873194117646
"BLUP22&23","SSA_00008",34.0571743942634,30.6132182554304,21.7241306046664,14.1504980779064,6.00610638390049,-0.189873194117646
"BLUP22&23","SSA_00009",30.7461951751967,28.0269672528383,19.9901929245235,13.0719722778861,5.5970346736142,-0.189873194117646
"BLUP22&23","SSA_00010",30.3904944198356,27.4273048957211,19.4521073691627,13.0335171589223,5.71092579278316,-0.189873194117646
"BLUP22&23","SSA_00013",31.2168219423035,28.0916574508118,20.1386853774865,13.193213180851,5.80769546815819,-0.189873194117646
"BLUP22&23","SSA_00018",30.8625162082625,27.8424581857403,19.6686544278087,13.1201319504768,5.69532193647001,-0.189873194117646
"BLUP22&23","SSA_00024",27.0644370979882,24.9745050381192,18.6853398880322,13.2457299999681,5.85593291425584,-0.189873194117646
"BLUP22&23","SSA_00033",30.790271912656,28.152971136013,20.2080528196712,13.2808512416655,5.59894748891371,-0.189873194117646
"BLUP22&23","SSA_00041",31.7709125381882,28.8040700895677,20.3665157336337,13.1298695127895,5.45901718886953,-0.189873194117646
"BLUP22&23","SSA_00050",29.8137866697798,26.9844452672528,19.2110422017957,13.132675251083,5.93847438815641,-0.189873194117646
"BLUP22&23","SSA_00062",30.6191295098345,27.6368695809611,19.4881926319258,12.8378086607794,5.60819057928225,-0.189873194117646
"BLUP22&23","SSA_00067",31.2076504191554,27.9101146659623,20.0809915355468,13.3042874085877,5.94399665972315,-0.189873194117646
"BLUP22&23","SSA_00068",31.1098208389092,28.0930459233537,19.7848581992434,12.9749597503027,5.76209796920335,-0.189873194117646
"BLUP22&23","SSA_00070",35.1245141107844,31.5693709376728,22.0638359199994,14.3482531145693,6.05939008131912,-0.189873194117646
"BLUP22&23","SSA_00075",31.4868327710352,28.4435721277876,20.2812523251581,13.6450030634756,6.15517277893687,-0.189873194117646
"BLUP22&23","SSA_00079",33.3798767026257,30.6858290581314,22.0587974663982,14.445034581352,6.10929359827697,-0.189873194117646
"BLUP22&23","SSA_00080",30.9782139339299,27.9581431934334,19.9492466184973,13.5744635019085,6.1906166350347,-0.189873194117646
"BLUP22&23","SSA_00091",32.1562055543216,28.9343971713387,20.4979058300069,13.2596266566923,5.79213528342721,-0.189873194117646
"BLUP22&23","SSA_00096",34.401477528625,31.0447492102048,21.8284124013829,13.9300000567234,5.78214104184517,-0.189873194117646
"BLUP22&23","SSA_00097",33.2298377074362,29.3609422474401,20.4572433805217,13.8208403327634,5.91708841436254,-0.189873194117646
"BLUP22&23","SSA_00105",28.1220413465721,25.6710133550319,18.625020373089,12.843321111309,5.73423113261387,-0.189873194117646
"BLUP22&23","SSA_00108",29.6314247337869,26.5065582632964,18.4008446699061,12.5604729835072,5.64410827204674,-0.189873194117646
"BLUP22&23","SSA_00110",32.8116578057102,29.5241508834981,21.0870500806637,14.0400840238859,6.1078262331157,-0.189873194117646
"BLUP22&23","SSA_00113",25.2159744860366,22.6236001313741,16.3899339699711,11.5108891992014,5.50770663584276,-0.189873194117646
"BLUP22&23","SSA_00119",31.4938375589411,28.603562032044,21.0528098854165,14.0955716247255,6.01376637941498,-0.189873194117646
"BLUP22&23","SSA_00121",21.6180957758717,19.531882011153,14.3797329113884,10.7094317060982,5.70238144772951,-0.189873194117646
"BLUP22&23","SSA_00123",29.1537931787742,26.7161545047305,19.3785885250673,13.0812147099117,5.68695882848241,-0.189873194117646
"BLUP22&23","SSA_00126",27.8079537803812,25.3843568875239,18.72135418666,13.2334507688483,6.37754192466349,-0.189873194117646
"BLUP22&23","SSA_00128",26.2967301522759,24.099546443382,17.9646281306641,12.7625818658278,6.18009396730827,-0.189873194117646
"BLUP22&23","SSA_00135",31.7053168548314,28.5263755811937,20.269507760778,13.1501368458743,5.67318481146263,-0.189873194117646
"BLUP22&23","SSA_00138",27.9544903816177,25.2520102093284,17.698792931896,12.1165853802645,5.56185939774678,-0.189873194117646
"BLUP22&23","SSA_00139",34.2164442752103,31.005051517985,22.0625585655653,14.7613568174295,6.31662225110057,-0.189873194117646
"BLUP22&23","SSA_00151",29.9831778756248,27.4624584959857,20.7414547421069,14.1226057384005,6.39694084146814,-0.189873194117646
"BLUP22&23","SSA_00156",29.9330164707049,27.3502762258414,19.6232373812633,13.4784742435851,5.96348510327127,-0.189873194117646
"BLUP22&23","SSA_00160",24.9110287616891,22.5165299646794,16.0868532448289,11.2236641196618,5.35905075367888,-0.189873194117646
"BLUP22&23","SSA_00173",27.4581596046526,24.9237626779527,18.8898230436895,13.1829144708795,6.19783773114827,-0.189873194117646
"BLUP22&23","SSA_00178",29.9802691077656,27.1538704735551,19.1953946099781,12.8858362986269,5.88451159763487,-0.189873194117646
"BLUP22&23","SSA_00179",28.6756273602772,25.8686813550836,19.0301546211014,12.9582243465991,6.02481965686491,-0.189873194117646
"BLUP22&23","SSA_00186",30.0949576690736,27.5026926435058,20.46529780987,14.2205755178723,6.24945535770671,-0.189873194117646
"BLUP22&23","SSA_00187",29.5004708175108,26.7255898067764,18.9871503551537,12.7355147434671,5.76438417653051,-0.189873194117646
"BLUP22&23","SSA_00197",31.4286574138499,28.6151747114851,20.9535665423012,14.2184959706665,6.06812876491348,-0.189873194117646
"BLUP22&23","SSA_00204",31.161881847329,28.1152299278295,19.9112098420155,13.280257085321,5.84176585299643,-0.189873194117646
"BLUP22&23","SSA_00209",27.0473703477936,24.5525040539731,17.8243320353198,12.2768920628806,5.46277294493707,-0.189873194117646
"BLUP22&23","SSA_00216",27.7807953865932,25.5231094731286,19.2478371059111,13.6727303595526,6.05804062942974,-0.189873194117646
"BLUP22&23","SSA_00222",30.6629687968562,27.8384189928912,19.6764604826837,13.3066640339657,5.79362448437958,-0.189873194117646
"BLUP22&23","SSA_00227",29.8354243408962,27.136356785811,19.5217586678883,13.2951109939336,6.15523610273103,-0.189873194117646
"BLUP22&23","SSA_00229",31.4121546084443,28.0195199910228,19.5680982481917,13.3642641906969,5.82365961502433,-0.189873194117646
"BLUP22&23","SSA_00235",32.9851153502972,29.4126312934306,21.0273337608699,13.888739199466,6.09566588105749,-0.189873194117646
"BLUP22&23","SSA_00238",28.2684889038946,25.4721462196031,18.62455910621,13.238600123834,5.98851328701901,-0.189873194117646
"BLUP22&23","SSA_00239",34.107276436574,31.0911683717751,21.8066264118681,13.9634048467589,5.77022525064717,-0.189873194117646
"BLUP22&23","SSA_00240",34.5379521675729,31.3737856464339,22.257461562967,14.374990150072,5.99618420042905,-0.189873194117646
"BLUP22&23","SSA_00241",22.3331184057658,20.0541370240609,14.5865933655758,10.7650645451554,5.20186799509423,-0.189873194117646
"BLUP22&23","SSA_00254",28.6282856793025,26.1024496412239,19.2006459559849,13.480190695247,5.88298527583765,-0.189873194117646
"BLUP22&23","SSA_00262",30.8668496787467,28.0572927554005,20.3220567029138,13.4488984611031,5.89823757591425,-0.189873194117646
"BLUP22&23","SSA_00271",29.5299443530643,27.1456027506921,20.2040433460308,13.5121761117929,6.17208459913633,-0.189873194117646
"BLUP22&23","SSA_00275",30.7095981265185,28.0109998186068,20.9318869989893,14.1993839415849,6.01005866208784,-0.189873194117646
"BLUP22&23","SSA_00279",33.4817726216139,29.9366218970159,21.0119345435256,13.8777803157785,5.85928034102999,-0.189873194117646
"BLUP22&23","SSA_00286",30.5703928075395,27.8695334003067,20.2986740203564,13.6898618674858,5.9627907251146,-0.189873194117646
"BLUP22&23","SSA_00299",31.6802064710667,28.6673686565818,20.5423293786592,13.7271286737606,5.99509896161186,-0.189873194117646
"BLUP22&23","SSA_00304",32.1236748443854,29.3833471452748,21.5703868056966,14.177433165524,6.10871713339219,-0.189873194117646
"BLUP22&23","SSA_00312",31.9995476281871,28.6819791744656,20.513695350095,13.9703366707781,6.42167205845705,-0.189873194117646
"BLUP22&23","SSA_00359",30.6697954969341,27.8091348447354,19.7430603235945,13.1670703016927,5.76465275676092,-0.189873194117646
"BLUP22&23","SSA_00367",30.8142840881472,27.353494957643,18.7345889978799,12.5337326471359,5.52696798716354,-0.189873194117646
